lat,lng,violationdescription
39.97521,-75.149765,EXTERIOR AREA SANITATION
39.97521,-75.149765,VACANT AND OPEN
39.97521,-75.149765,EXT A-CLEAN RUBBISH/GARBAGE
39.975248,-75.149757,VACANT STRUCTURE LICENSE
39.975248,-75.149757,VACANT PROP STANDARD
39.975286,-75.149749,EXT A-VACANT LOT CLEAN/MAINTAI
39.975248,-75.150041,CLIP VIOLATION NOTICE
39.975324,-75.14974,EXT A-VACANT LOT CLEAN/MAINTAI
40.013173,-75.140431,LICENSE-RES GENERAL
39.927609,-75.153722,DRAINAGE-YARD DRAIN REPAIR
39.927231,-75.154218,INT S-FLOOR REPAIR
39.926983,-75.153864,CLIP VIOLATION NOTICE
39.925427,-75.157419,WALL CRACK/FRACT ID
39.925427,-75.157419,BLDG PERMIT REQUIRED
39.98362,-75.14688,WALL DETERIORATED
39.983743,-75.146854,EXT A-VACANT LOT CLEAN/MAINTAI
39.93907,-75.162466,EXTERIOR AREA SANITATION
39.93907,-75.162466,EXT-TREES PRUNE/REMOVE
39.93905,-75.162921,EXT S-WALLS REPAIR BULGING
39.936573,-75.158602,FA-REPLACE DETECTOR/ALARM
39.935677,-75.158813,VACANT STRUCTURE LICENSE
39.935677,-75.158813,EXTERIOR STRUCT UNSAFE COND 8
39.989155,-75.143106,CLIP VIOLATION NOTICE
39.989155,-75.143106,CLIP VIOLATION NOTICE
39.988946,-75.142694,CLIP VIOLATION NOTICE
39.988946,-75.142694,CLIP VIOLATION NOTICE
39.989022,-75.142678,CLIP VIOLATION NOTICE
39.989062,-75.142669,LICENSE-VAC LOT
39.989102,-75.14266,WALL FRACTURED
39.92095,-75.155197,EXT A-CLEAN WEEDS/PLANTS
39.920907,-75.155206,EXT A-CLEAN RUBBISH/GARBAGE
39.991157,-75.142206,ARCHITECT/ENGINEER SERVICES
39.998251,-75.138519,VACANT BLDG UNSECURED COUNT
39.986451,-75.141235,LICENSE-VAC RES BLDG
39.986546,-75.141655,CLIP VIOLATION NOTICE
40.013767,-75.135175,LICENSE-RES SFD/2FD
40.009099,-75.081264,VIOL C&I MESSAGE
39.969626,-75.165773,INT S-CEILING REPAIR/MAINT SAN
39.969626,-75.165773,INT S-CEILING REPAIR/MAINT SAN
39.916141,-75.150949,HEAT GAS SYSTEM DEFECTIVE-RES
39.916141,-75.150949,SD-REQD EXIST GROUP R
39.987891,-75.138371,EXT A-VACANT LOT CLEAN/MAINTAI
39.987891,-75.138371,CLIP VIOLATION NOTICE
39.987947,-75.138371,CLIP VIOLATION NOTICE
39.987947,-75.138371,CLIP VIOLATION NOTICE
39.987814,-75.137996,CLIP VIOLATION NOTICE
39.987814,-75.137996,CLIP VIOLATION NOTICE
39.987548,-75.138051,CLIP VIOLATION NOTICE
39.987684,-75.138413,CLIP VIOLATION NOTICE
39.987726,-75.138405,CLIP VIOLATION NOTICE
39.987623,-75.138035,CLIP VIOLATION NOTICE
39.987623,-75.138035,CLIP VIOLATION NOTICE
39.987472,-75.144511,VACANT PROP STANDARD
39.987472,-75.144511,LICENSE-VAC COMM BLDG
39.922105,-75.15323,PERM - MUST POST
39.921911,-75.153282,EXT ADDRESS NUMBERS
39.921868,-75.153291,PLUMBING SYSTEMS-GENERAL
39.921868,-75.153291,DOOR AND WINDOW OCCUPIED/MIXED
40.03396,-75.132803,HIGH WEEDS-CUT
39.928544,-75.155174,CLIP VIOLATION NOTICE
39.928433,-75.155199,ELEC-CABLES/WIRES LOOSE-RES
39.928379,-75.155211,LICENSE-VAC RES BLDG
40.038444,-75.132363,EXT A-CLEAN WEEDS/PLANTS
39.930834,-75.150274,HAZMAT-INDIV CARTON ETC LABEL
39.930834,-75.150274,WORKMANLIKE- BUILDING CODE
39.930834,-75.150274,STOP WORK ORDER
40.025928,-75.133172,FIRE PROT SYS ANNUAL TEST
40.025928,-75.133172,ANNUAL CERT FIRE ALARM
40.025928,-75.133172,EMERG LIGHTING DEFECTIVE
40.025987,-75.132516,ANNUAL CERT FIRE ALARM
39.989864,-75.158141,EXT A-VACANT LOT CLEAN/MAINTAI
39.989864,-75.158141,EXT A-VACANT LOT CLEAN/MAINTAI
39.989864,-75.158141,CLIP VIOLATION NOTICE
39.989864,-75.158141,ROOF PARTIALLY COLLAPSED ID
39.988111,-75.166123,LICENSE-VAC RES BLDG
39.988111,-75.166123,EXT-TREES PRUNE/REMOVE
39.988279,-75.166087,LICENSE-RES SFD/2FD
39.984982,-75.167159,WALL PARTIALLY COLLAPSED ID
39.985022,-75.16715,EXT A-VACANT LOT CLEAN/MAINTAI
39.985022,-75.16715,EXT A-VACANT LOT CLEAN/MAINTAI
39.988572,-75.147944,CLIP VIOLATION NOTICE
39.95952,-75.142222,HAZMAT-INDIV CARTON ETC LABEL
39.95952,-75.142222,HAZMAT-MAINT MSDS/ON PREMISES
39.9614,-75.141605,WORKMANLIKE- PLUMBING CODE
39.9614,-75.141605,SWO- CONSTR W/O BLDG PERMIT
39.9614,-75.141605,EXT A-VACANT LOT CLEAN/MAINTAI
39.9614,-75.141605,CLIP VIOLATION NOTICE
40.056689,-75.153582,CLIP VIOLATION NOTICE
40.056849,-75.153236,VACANT BLDG UNSECURED COUNT
40.056849,-75.153236,VACANT PROP STANDARD
39.978075,-75.168466,CLIP VIOLATION NOTICE
39.978075,-75.168466,CLIP VIOLATION NOTICE
39.978119,-75.168457,CLIP VIOLATION NOTICE
40.054391,-75.153326,EXT A-CLEAN RUBBISH/GARBAGE
40.054514,-75.153317,EXT A-CLEAN ANIMAL WASTE
40.054514,-75.153317,LICENSE-RES SFD/2FD
40.002499,-75.132043,INT S-WALLS REPAIR/MAINT SANI
39.961324,-75.228902,EGRESS CLEAR OBSTRUCTION
39.984465,-75.130608,CLIP VIOLATION NOTICE
39.938169,-75.216844,VACANT BLDG UNSEC/UNSAFE CSU
39.938169,-75.216844,WALL PARTIALLY COLLAPSED
39.937995,-75.217093,EXT A-VACANT LOT CLEAN/MAINTAI
39.922787,-75.239361,VAC PROP REPLAC WIN/DRS 80%
39.922787,-75.239361,SD-REQD EXIST GROUP R
39.928988,-75.231114,EXT A-VACANT LOT CLEAN/MAINTAI
39.928679,-75.152256,CLIP VIOLATION NOTICE
39.928582,-75.151857,VACANT LOT STANDARD
39.928461,-75.152277,WORKMANLIKE- BUILDING CODE
39.928239,-75.152364,VACANT BLDG UNSECURED COUNT
39.928239,-75.152364,LICENSE-VAC RES BLDG
40.042803,-75.133503,DRAINAGE-DOWNSPOUT REPR/REPLC
39.984802,-75.141588,CLIP VIOLATION NOTICE
39.984888,-75.141567,CLIP VIOLATION NOTICE
39.984888,-75.141567,CLIP VIOLATION NOTICE
39.985017,-75.142005,EXT A-VACANT LOT CLEAN/MAINTAI
39.98493,-75.141561,EXT A-VACANT LOT CLEAN/MAINTAI
39.98493,-75.141561,CLIP VIOLATION NOTICE
39.984969,-75.14156,CLIP VIOLATION NOTICE
39.953138,-75.144754,SWO- CONTRARY TO GOOD PRACTICE
39.953138,-75.144754,WORKMANLIKE- BUILDING CODE
40.067024,-75.016013,CLIP VIOLATION NOTICE
39.93815,-75.229431,VACANT PROP STANDARD
40.021845,-75.152522,"INTERIOR SURFACES STAIRS, ETC"
40.021845,-75.152522,SD-REQD EXIST GROUP R
40.021845,-75.152522,INT S-WALLS REPAIR/MAINT SANI
40.02186,-75.152627,EXT A-CLEAN WEEDS/PLANTS
39.921933,-75.156358,CLIP VIOLATION NOTICE
39.970445,-75.229261,CLIP VIOLATION NOTICE
39.970551,-75.229013,EXT S-WINDOW REPAIR/MAINTAIN
39.939411,-75.148254,PLUMBING SYSTEMS-GENERAL
39.939149,-75.148331,WORKMANLIKE- BUILDING CODE
39.939149,-75.148331,WALL DETERIORATED IDF
39.951933,-75.231278,EXT S-CORNICE BARGEBOARD DEFEC
39.929179,-75.229672,FIRE EXTING-NEEDS INSP/TAG
39.929179,-75.229672,FIRE EXTING-NEEDS INSP/TAG
39.941943,-75.148813,VIOL C&I MESSAGE
39.973105,-75.147428,CLIP VIOLATION NOTICE
39.939811,-75.149431,EXT S-CORNICE BARGEBOARD DEFEC
39.997299,-75.136964,VACANT BLDG UNSECURED COUNT
39.997299,-75.136964,VACANT PROP STANDARD
39.997299,-75.136964,LICENSE-VAC RES BLDG
39.99758,-75.1369,ROOF PARTIALLY COLLAPSED
39.939074,-75.149926,ARCHITECT/ENGINEER SERVICES
39.939029,-75.149954,PERMB- WORK NOT SAME AS PERMIT
39.939029,-75.149954,PERME- INST/REPL/REPAIR WIRE
39.939029,-75.149954,PENALTY- NO BLDG PERM INFO
39.939029,-75.149954,PERMP- INST SANITARY PIPE SYS
39.939029,-75.149954,PERMP- INST NEW PLUMBING
40.047529,-75.123183,EVAC DRILL-RECORD CONTENT
39.969626,-75.166629,EXT A-CLEAN RUBBISH/GARBAGE
39.91608,-75.151371,EXT A-VACANT LOT CLEAN/MAINTAI
39.91608,-75.151371,EXT A-VACANT LOT CLEAN/MAINTAI
39.916001,-75.151388,CLIP VIOLATION NOTICE
39.916001,-75.151388,EXT A-VACANT LOT CLEAN/MAINTAI
39.916001,-75.151388,EXT A-VACANT LOT CLEAN/MAINTAI
39.916001,-75.151388,CLIP VIOLATION NOTICE
39.915962,-75.151396,CLIP VIOLATION NOTICE
39.988,-75.137957,EXT A-VACANT LOT CLEAN/MAINTAI
39.988,-75.137957,EXT A-VACANT LOT CLEAN/MAINTAI
39.991683,-75.23595,EXT A-CLEAN WEEDS/PLANTS
39.992247,-75.235929,WALL PARTIALLY COLLAPSED
39.992299,-75.236619,PERM Z- NEW USE
39.991593,-75.236932,DRAINAGE-DOWNSPOUT REPR/REPLC
39.972199,-75.245747,VACANT PROP STANDARD
39.97227,-75.24576,NON-REGULATED LACKS PERMIT
39.972279,-75.246301,DRAINAGE-YARD DRAIN REPAIR
40.020772,-75.116438,PENALTY- NO BLDG PERM INFO
39.991131,-75.137669,LICENSE-VAC RES BLDG
40.051025,-75.124722,NON-REGULATED LACKS PERMIT
39.989828,-75.144644,VACANT PROP STANDARD
39.920498,-75.156857,INT S-CEILING REPAIR/MAINT SAN
40.022222,-75.133907,FIRE EXTING-INSTALL COMM KITCH
40.022222,-75.133907,LICENSE-RES SFD/2FD
40.022303,-75.133888,EXT A-CLEAN RUBBISH/GARBAGE
40.022384,-75.13387,PERMF- REQUIRED TO CORR VIOL
40.022384,-75.13387,EXT S-WINDOW REPAIR/MAINTAIN
40.022272,-75.133296,ANNUAL CERT FIRE SUPP
40.018427,-75.137964,EXT A-CLEAN ANIMAL WASTE
40.018734,-75.138325,LICENSE-RES SFD/2FD
39.999334,-75.143857,EXTERIOR AREA RODENT HARBORAGE
39.940045,-75.150926,WORKMANLIKE- BUILDING CODE
39.939579,-75.154691,PERMB- REV WK GONE BEYOND ORIG
40.023288,-75.133088,VENDOR SIDEWALK SALES LO
40.025143,-75.136933,VACANT PROP STANDARD
40.025143,-75.136933,EXT A-CLEAN WEEDS/PLANTS
39.972961,-75.149137,CLIP VIOLATION NOTICE
39.97411,-75.1497,EXT A-CLEAN RUBBISH/GARBAGE
39.985483,-75.145545,LICENSE-VAC LOT
39.985989,-75.145457,EXT A-CLEAN RUBBISH/GARBAGE
39.985989,-75.145457,LICENSE-RES SFD/2FD
39.985989,-75.145457,PERM Z- NEW USE
39.923758,-75.152947,EXT S-EXPOSED SURFACES MAINTAI
39.923999,-75.156124,CLIP VIOLATION NOTICE
39.923999,-75.156124,VACANT LOT STANDARD
39.916348,-75.159425,LICENSE-RES SFD/2FD
39.995663,-75.144643,LICENSE-VAC RES BLDG
39.995985,-75.144578,SD-REQD EXIST GROUP R
40.05094,-75.127702,CLIP VIOLATION NOTICE
40.051321,-75.126966,INT S-DOORKNOB REPR/REPLC
40.051321,-75.126966,INT/EXT HANDRAIL REQ
39.927951,-75.15415,PERMB- ALTER REPAIR INT PART
39.927951,-75.15415,EXT S-EXTERIOR REPAIR/MAINTAIN
39.982615,-75.147591,VAC PROP REPLAC WIN/DRS 80%
39.98259,-75.147103,CLIP VIOLATION NOTICE
39.98259,-75.147103,CLIP VIOLATION NOTICE
39.982741,-75.147564,CLIP VIOLATION NOTICE
39.982842,-75.147047,VACANT LOT STANDARD
39.982842,-75.147047,CLIP VIOLATION NOTICE
39.924699,-75.157576,EXT A-VACANT LOT CLEAN/MAINTAI
39.924666,-75.158004,LICENSE-VAC COMM BLDG
40.016194,-75.139778,EXT S-ROOF REPAIR
39.987984,-75.143361,CLIP VIOLATION NOTICE
39.990179,-75.145441,SWO- CONSTR W/O BLDG PERMIT
39.941974,-75.149313,NO ZONING/USE PERMIT-SIGN
39.941934,-75.149329,RENEW LIC INDICATED
39.941934,-75.149329,RENEW LIC INDICATED
39.937491,-75.153511,PERMB- REPL ROOF COVERING
39.995923,-75.137646,PERMB- CONST ERECT NEW STRUCT
39.995961,-75.137638,ELEC-SYSTEM HAZARDOUS-RES
39.995961,-75.137638,ELEC-FAC MEET ELEC CODE-RES
39.995961,-75.137638,INT-BATHRM TOILET REPAIR-RES
40.016966,-75.136581,CHANGE IN OCCUPANCY
39.915887,-75.151412,CLIP VIOLATION NOTICE
39.915849,-75.15142,EXT A-VACANT LOT CLEAN/MAINTAI
39.915694,-75.151041,CLIP VIOLATION NOTICE
40.054474,-75.154731,PERMB- CONST RETAINING WALL
40.021994,-75.126144,FIRE SAFETY -PROTECT SYS GEN
39.942202,-75.147571,EXT A-ACC STRUCT REPAIR/MAINT
40.047319,-75.130445,EGRESS DOOR OPENABLE
39.916524,-75.152935,EXT A-VACANT LOT CLEAN/MAINTAI
39.992871,-75.140406,FIRE-APPRVD KERO HEATER ONLY
39.992941,-75.14026,SD-REQD EXIST GROUP R
39.993029,-75.140228,VACANT BLDG UNSECURED COUNT
39.993029,-75.140228,VACANT PROP STANDARD
39.992999,-75.139785,SD-REQD EXIST GROUP R
39.926293,-75.152788,LICENSE-VAC LOT
40.027498,-75.132787,LICENSE-RES SFD/2FD
40.027498,-75.132787,INT COMBUSTIBLE WASTE ACCUMUL
39.935541,-75.152394,WALL DETERIORATED
39.935541,-75.152394,PENALTY- NO ELEC PERM INFO
39.927895,-75.154185,PERMB- EXP'D ACTIVITY UNLAWFUL
39.927895,-75.154185,PENALTY- NO ELEC PERM INFO
39.927895,-75.154185,INT A-TRASH REMOVE
39.924351,-75.158078,CLIP VIOLATION NOTICE
39.924309,-75.158087,CLIP VIOLATION NOTICE
39.924252,-75.157682,WALL CRACK/FRACT ID
39.961902,-75.144937,WORKMANLIKE- BUILDING CODE
39.961902,-75.144937,WORKMANLIKE- BUILDING CODE
39.984477,-75.146696,CLIP VIOLATION NOTICE
39.925952,-75.1545,INT S-FLOOR REPAIR
39.925573,-75.154113,FIRE-SELF-CLOSING DOOR
39.967839,-75.143771,WORKMANLIKE- BUILDING CODE
39.967839,-75.143771,LICENSE-VAC COMM BLDG
39.989848,-75.142988,FLOOR/CEILING PARTIALLY C ID
39.989942,-75.142966,EXT A-VACANT LOT CLEAN/MAINTAI
39.970382,-75.145238,EXT S-DOOR WEATHERTIGHT
39.970382,-75.145238,EXT S-CORNICE BARGEBOARD DEFEC
39.970382,-75.145238,INT DOOR SELF-CLOSE
39.970382,-75.145238,INT COMBUSTIBLE WASTE ACCUMUL
39.970382,-75.145238,NO ZONING/USE PERMIT-SIGN
39.970382,-75.145238,INT S-FLOOR REPAIR
39.970382,-75.145238,LICENSE-RES SFD/2FD
39.970382,-75.145238,FIRE-DOOR STAIR 1HR RATING
39.970382,-75.145238,INT DOOR SELF-CLOSE
39.970604,-75.145215,INSURANCE - POST CERT
39.970651,-75.145209,INSURANCE - POST CERT
39.997031,-75.141378,FIRE-PULL STATION SIGNS
39.991818,-75.144208,EXT A-VACANT LOT CLEAN/MAINTAI
39.992088,-75.14415,EXT A-VACANT LOT CLEAN/MAINTAI
39.992088,-75.14415,CLIP VIOLATION NOTICE
39.983609,-75.145917,WALL LOOSE/MISS BRICKS ID
39.932968,-75.155788,WORKMANLIKE- BUILDING CODE
40.027779,-75.132074,LICENSE-RES SFD/2FD
40.028081,-75.132009,PERM Z- NEW USE
40.026621,-75.136601,EXT A-VACANT LOT CLEAN/MAINTAI
40.026621,-75.136601,WALL PARTIALLY COLLAPSED ID
40.026663,-75.136591,LICENSE-RES GENERAL
40.026798,-75.136083,VACANT STRUCTURE LICENSE
40.007218,-75.139174,LICENSE-VAC RES BLDG
39.980904,-75.142402,VACANT PROP STANDARD
39.980904,-75.142402,EXT A-CLEAN WEEDS/PLANTS
39.980945,-75.142393,VACANT PROP STANDARD
39.925931,-75.157735,LICENSE-RES GENERAL
40.006021,-75.137384,CLIP VIOLATION NOTICE
40.006066,-75.137373,EXT A-VACANT LOT CLEAN/MAINTAI
40.006066,-75.137373,CLIP VIOLATION NOTICE
40.006113,-75.137368,CLIP VIOLATION NOTICE
40.006113,-75.137368,EXT A-VACANT LOT CLEAN/MAINTAI
40.036105,-75.130921,PERM Z- NEW USE
39.920594,-75.158471,"INT A-EXTERMINATE, OWNER"
40.041161,-75.129204,FIRE-PULL STATION SIGNS
39.989989,-75.142957,CLIP VIOLATION NOTICE
39.989749,-75.142505,EXT A-VACANT LOT CLEAN/MAINTAI
39.97493,-75.24627,EXT S-ROOF REPAIR
40.021694,-75.127073,PERM Z- NEW USE
39.91935,-75.15916,LICENSE-RES SFD/2FD
39.991697,-75.142513,EXT A-VACANT LOT CLEAN/MAINTAI
39.991697,-75.142513,VACANT LOT STANDARD
39.991829,-75.142485,CLIP VIOLATION NOTICE
39.991868,-75.142049,CLIP VIOLATION NOTICE
39.920349,-75.155315,LICENSE-VAC RES BLDG
39.920349,-75.155315,VAC PROP REPLAC WIN/DRS 80%
39.920349,-75.155315,EXT S-CORNICE BARGEBOARD DEFEC
39.997576,-75.144246,EXT A-VACANT LOT CLEAN/MAINTAI
40.054856,-75.126093,WORKMANLIKE- PLUMBING CODE
39.944444,-75.149893,EGRESS DOOR LOCK MUST BE APP
39.944444,-75.149893,VIOL BC MESSAGE
39.992166,-75.144133,EXT A-VACANT LOT CLEAN/MAINTAI
39.992166,-75.144133,CLIP VIOLATION NOTICE
39.959845,-75.147701,ARCHITECT/ENGINEER SERVICES
39.988979,-75.235941,VACANT PROP STANDARD
39.988924,-75.236213,LICENSE-VAC RES BLDG
39.92194,-75.156408,CLIP VIOLATION NOTICE
39.93431,-75.184023,EXT-TREES PRUNE/REMOVE
39.93431,-75.184023,EXT A-CLEAN WEEDS/PLANTS
40.005256,-75.170955,LICENSE-VAC RES BLDG
39.991422,-75.109711,HAZMAT-SEC CONT RETAIN SPILL
39.991422,-75.109711,HAZMAT ID ENTRANCE
39.982984,-75.139445,SD-REQD EXIST GROUP R
40.021735,-75.123638,FIRE-ELECT OPEN JUNCTION BOX
40.011258,-75.16576,LICENSE-RES SFD/2FD
40.041757,-75.126159,EXT A-CLEAN RUBBISH/GARBAGE
40.041757,-75.126159,EXT A-POOL CLEAN/REPAIR/MAINT
39.943475,-75.21041,PERMB- CONST FOUNDATION
39.943475,-75.21041,WORKMANLIKE- BUILDING CODE
39.943385,-75.21049,EXT A-CLEAN WEEDS/PLANTS
39.943341,-75.21053,EXT A-CLEAN/EXTERMINATE
39.965859,-75.14063,CLIP VIOLATION NOTICE
39.965986,-75.1406,PERMB- OUTDOOR DECK
39.966083,-75.140575,PENALTY- NO PLUMB PERM INFO
39.966083,-75.140575,SWO- CONTRARY TO GOOD PRACTICE
39.966083,-75.140575,CLIP VIOLATION NOTICE
39.966162,-75.140528,LICENSE-RES GENERAL
40.026946,-75.127525,PERMB- ALTER REP'R EXT PORTION
40.030147,-75.127008,EXT A-CLEAN WEEDS/PLANTS
39.969497,-75.227263,INT S-WALLS REPAIR/MAINT SANI
39.969497,-75.227263,EXT S-STEPS REPAIR
39.969067,-75.227547,LICENSE-VAC RES BLDG
39.969486,-75.227373,EXT S-CORNICE BARGEBOARD DEFEC
39.96948,-75.227431,LICENSE-VAC RES BLDG
39.931645,-75.154431,EXT S-CORNICE BARGEBOARD DEFEC
40.030886,-75.133427,LICENSE-RES SFD/2FD
40.044103,-75.16485,MECH FAC INSTALL/REPAIR-RES
40.0443,-75.164648,EXT A-CLEAN WEEDS/PLANTS
39.924258,-75.237896,DRAINAGE-ROOF/YARDS/OPEN AREAS
39.991254,-75.171234,CLIP VIOLATION NOTICE
39.926458,-75.152369,TOILET ROOMS -SURFACE
39.985304,-75.141476,CO DETECTOR NEEDED
39.985386,-75.141459,LICENSE-VAC RES BLDG
39.971588,-75.138874,CLIP VIOLATION NOTICE
39.971982,-75.138787,EXT A-VACANT LOT CLEAN/MAINTAI
39.971982,-75.138787,CLIP VIOLATION NOTICE
39.972068,-75.138784,LICENSE-RES SFD/2FD
39.997562,-75.126798,INT S-WALLS REPAIR/MAINT SANI
39.99663,-75.119198,VACANT PROP STANDARD
39.928401,-75.230706,NO ZONING/USE PERMIT-SIGN
39.922812,-75.178788,EXTERIOR AREA SANITATION
40.011808,-75.077958,EXT S-WINDOW REPAIR/REPLACE
40.011808,-75.077958,EXT A-CLEAN RUBBISH/GARBAGE
39.939224,-75.228475,INT S-CEILING REPAIR/MAINT SAN
40.023984,-75.130015,LICENSE-RES SFD/2FD
40.023984,-75.130015,INT S-FOODSTORAGE MAINT SANI
40.023984,-75.130015,EXT S-DOOR REPAIR/REPLACE
40.0274,-75.129837,EXT A-CLEAN RUBBISH/GARBAGE
40.019829,-75.130993,EXT A-CLEAN RUBBISH/GARBAGE
40.020082,-75.129698,ANNUAL CERT FIRE ALARM
40.020082,-75.129698,HAZMAT-ID SIGNS REQ?D
40.02248,-75.130436,DRAINAGE-MAIN DRAIN REPAIR-RES
40.072181,-75.174288,EXT A-CLEAN/EXTERMINATE
40.00744,-75.095169,ELEC-CABLES/WIRES LOOSE-RES
39.925707,-75.149734,STOP WORK ORDER
39.968749,-75.231154,EXT A-CLEAN WEEDS/PLANTS
39.929556,-75.147946,LICENSE-VAC COMM BLDG
40.026305,-75.162608,EXT A-VACANT LOT CLEAN/MAINTAI
40.026305,-75.162608,EXT A-VACANT LOT CLEAN/MAINTAI
39.98183,-75.139359,WORKMANLIKE- BUILDING CODE
39.981851,-75.139702,ROOF DETERIORATED
39.981851,-75.139702,WALL LOOSE/MISS BRICKS
39.981932,-75.139684,EXT A-VACANT LOT CLEAN/MAINTAI
40.011123,-75.166626,CLIP VIOLATION NOTICE
40.045738,-75.125851,EXT S-ROOF REPAIR
40.045738,-75.125851,CO DETECTOR NEEDED
40.045738,-75.125851,DRAINAGE-ROOF/YARDS/OPEN AREAS
40.045779,-75.125843,LICENSE-CHANGE OF ADDRESS
39.978231,-75.137366,CLIP VIOLATION NOTICE
39.924541,-75.179958,LICENSE-RES GENERAL
39.924092,-75.180386,EXT A-CLEAN RUBBISH/GARBAGE
39.97431,-75.138768,INSURANCE - POST CERT
40.056933,-75.157167,EXT A-CLEAN WEEDS/PLANTS
40.071352,-75.200516,PERMP- INST SANITARY PIPE SYS
40.011643,-75.077988,HIGH WEEDS-CUT
39.939135,-75.228602,VAC PROP REPLAC WIN/DRS 80%
39.939135,-75.228602,LICENSE-VAC RES BLDG
39.934092,-75.182367,PERM - MUST POST
39.934092,-75.182367,VAC PROP REPLAC WIN/DRS 80%
40.0787,-75.177459,PERMB- ALTER REPAIR INT PART
40.021189,-75.16534,INT-PLMBG MAINT FIXTURES-RES
40.021189,-75.16534,EXT S-DOOR WEATHERTIGHT
40.021189,-75.16534,EXT A-CLEAN ANIMAL WASTE
40.093185,-74.980056,DRAINS - YARD
40.093185,-74.980056,HIGH WEEDS-CUT
40.093185,-74.980056,CLIP VIOLATION NOTICE
40.093185,-74.980056,INT-LAWFUL SLEEPING AREAS-RES
40.093185,-74.980056,SD-SMOKE BATTERY OCCUPANT
40.092923,-74.979711,INT S-DOOR REPR/REPLC
40.09289,-74.976949,DRAINAGE-DOWNSPOUT REPR/REPLC
40.09289,-74.976949,FIRE EXTING-INSTALL MAX 75FT
40.09289,-74.976949,FIRE-ELECT OPEN JUNCTION BOX
40.023796,-75.143913,LICENSE-RES GENERAL
39.935652,-75.218718,EXT-TREES PRUNE/REMOVE
39.949855,-75.231398,WALL PARTIALLY COLLAPSED
39.945494,-75.231012,WALL PARTIALLY COLLAPSED
39.945463,-75.230976,VACANT BLDG UNSECURED COUNT
39.977357,-75.168342,CLIP VIOLATION NOTICE
39.977424,-75.168602,EXT A-VACANT LOT CLEAN/MAINTAI
39.977461,-75.168595,CLIP VIOLATION NOTICE
39.977536,-75.168579,CLIP VIOLATION NOTICE
39.977536,-75.168579,CLIP VIOLATION NOTICE
39.977536,-75.168579,CLIP VIOLATION NOTICE
39.977512,-75.16831,EXT A-VACANT LOT CLEAN/MAINTAI
40.046775,-75.162048,UNFIT PROP STANDARD
40.04145,-75.154933,VACANT PROP STANDARD
39.992875,-75.181496,EXT A-VACANT LOT CLEAN/MAINTAI
39.99229,-75.175232,GROUND-SYSTEM PROPERLY
39.99229,-75.175232,NOT CONFORM TO PRC/NEC
39.99229,-75.175232,PERME- REQUIRED TO CORR VIOL
39.99229,-75.175232,PERME- INST/REPL/REPAIR WIRE
40.000235,-75.164052,CO DETECTOR NEEDED
40.000387,-75.16402,CLIP VIOLATION NOTICE
40.000387,-75.16402,EXT A-VACANT LOT CLEAN/MAINTAI
40.000387,-75.16402,EXT A-VACANT LOT CLEAN/MAINTAI
40.000425,-75.164012,ARCHITECT/ENGINEER SERVICES
39.97825,-75.137666,EXT A-VACANT LOT CLEAN/MAINTAI
39.978839,-75.137329,PERM Z- NEW USE
39.949511,-75.143556,DA-HIST DIST-OBTAIN PERMIT
39.949511,-75.143556,EXT S-EXTERIOR REPAIR/MAINTAIN
39.949599,-75.143974,SPECIAL ASSEMBLY OCC LR
40.009184,-75.080216,VEHICLES UNREGISTERED
40.038113,-75.124478,EXT A-CLEAN RUBBISH/GARBAGE
40.039478,-75.124659,RUBBISH/GARBAGE EXTERIOR-OWNER
40.00955,-75.076969,LICENSE-VAC RES BLDG
40.00955,-75.076969,VACANT BLDG UNSECURED COUNT
40.008534,-75.088979,EXT S-DOOR REPAIR/REPLACE
40.008534,-75.088979,LICENSE-RES SFD/2FD
39.940341,-75.219788,LICENSE-VAC RES BLDG
40.012208,-75.0783,CO DETECTOR NEEDED
40.012166,-75.078306,VAC PROP REPLAC WIN/DRS 80%
40.012337,-75.077863,RUBBISH/GARBAGE EXTERIOR-OWNER
40.010334,-75.091794,EXT S-WINDOW REPAIR/MAINTAIN
40.009919,-75.091805,PERM Z- NEW USE
40.093463,-75.02918,CLIP VIOLATION NOTICE
40.093552,-75.028998,CLIP VIOLATION NOTICE
39.993066,-75.232715,WORKMANLIKE- BUILDING CODE
39.993066,-75.232715,PERMB- REPL ROOF COVERING
39.993066,-75.232715,VACANT PROP STANDARD
39.970601,-75.229286,EXT S-WINDOW REPAIR/MAINTAIN
39.970601,-75.229286,LICENSE-VAC RES BLDG
40.065757,-75.162387,CLIP VIOLATION NOTICE
40.065907,-75.162649,CLIP VIOLATION NOTICE
40.003434,-75.131928,OBTAIN LIC INDICATED
39.97248,-75.20293,CLIP VIOLATION NOTICE
39.972513,-75.202631,EXT A-VACANT LOT CLEAN/MAINTAI
39.972513,-75.202631,EXT A-VACANT LOT CLEAN/MAINTAI
39.972513,-75.202631,CLIP VIOLATION NOTICE
39.972299,-75.202637,CLIP VIOLATION NOTICE
39.972299,-75.202637,CLIP VIOLATION NOTICE
39.972299,-75.202637,CLIP VIOLATION NOTICE
39.972299,-75.202637,EXT A-VACANT LOT CLEAN/MAINTAI
39.968536,-75.142019,CAL LO
39.976079,-75.141007,EXT A-VACANT LOT CLEAN/MAINTAI
40.09289,-74.976949,INT MATERIAL STORAGE EQUIP RM
